ID,UN ID,User Need,NeedConformance,NeedSupport,Requirement ID,Requirement,RequirementType,Conformance,Support,Other Requirements,ReqFlag,ReqFlagValue,OtherReqParameter,OtherRequirementValues,NeedFlag,NeedFlagValue
1060,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.3.1.3,Subscribe to CCTV Inventory Information,Dialogs,Subscription:O,Yes / No / NA,,TMDD_N26R530_Subscribe_to_CCTV_Inventory_Information_Supported,FALSE,TMDD_N26R530_Subscribe_to_CCTV_Inventory_Information_Parameter,60000,TMDD_N26_Flag,FALSE
1061,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.1.1.1,Contents of Device Information Request,Request Message,M,Yes,,TMDD_N26R364_Contents_of_Device_Information_Request_Supported,TRUE,TMDD_N26R364_Contents_of_Device_Information_Request_Parameter,,TMDD_N26_Flag,FALSE
1062,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.1.1.1.1,Required Device Information Request Content,Request Message,M,Yes,,TMDD_N26R365_Required_Device_Information_Request_Content_Supported,TRUE,TMDD_N26R365_Required_Device_Information_Request_Content_Parameter,,TMDD_N26_Flag,FALSE
1063,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.1.1.1.2.1,Authentication - Device Information (DeviceAuth),Request Message,O,Yes / No,,TMDD_N26R366_Authentication___Device_Information__DeviceAuth__Supported,FALSE,TMDD_N26R366_Authentication___Device_Information__DeviceAuth__Parameter,,TMDD_N26_Flag,FALSE
1064,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.1.1.1.2.1.1,Operator Identifier - Device Information,Request Message,DeviceAuth:O,Yes / No / NA,,TMDD_N26R367_Operator_Identifier___Device_Information_Supported,FALSE,TMDD_N26R367_Operator_Identifier___Device_Information_Parameter,,TMDD_N26_Flag,FALSE
1065,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.1.1.1.2.2,External Center Organization - Device Information,Request Message,O,Yes / No,,TMDD_N26R368_External_Center_Organization___Device_Information_Supported,FALSE,TMDD_N26R368_External_Center_Organization___Device_Information_Parameter,,TMDD_N26_Flag,FALSE
1066,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.1.1.1.3.1,Device Identifier Filter,Request Message,O,Yes / No,,TMDD_N26R369_Device_Identifier_Filter_Supported,FALSE,TMDD_N26R369_Device_Identifier_Filter_Parameter,,TMDD_N26_Flag,FALSE
1067,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.1.1.1.3.2,Roadway Network Identifier Filter,Request Message,O,Yes / No,,TMDD_N26R370_Roadway_Network_Identifier_Filter_Supported,FALSE,TMDD_N26R370_Roadway_Network_Identifier_Filter_Parameter,,TMDD_N26_Flag,FALSE
1068,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.1.1.1.3.3,Link Identifier Filter,Request Message,O,Yes / No,,TMDD_N26R371_Link_Identifier_Filter_Supported,FALSE,TMDD_N26R371_Link_Identifier_Filter_Parameter,,TMDD_N26_Flag,FALSE
1069,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.1.1.1.3.4,Route Designator Filter,Request Message,O,Yes / No,,TMDD_N26R372_Route_Designator_Filter_Supported,FALSE,TMDD_N26R372_Route_Designator_Filter_Parameter,,TMDD_N26_Flag,FALSE
1070,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.1.1.1.3.5,Linear Reference Filter,Request Message,O,Yes / No,,TMDD_N26R373_Linear_Reference_Filter_Supported,FALSE,TMDD_N26R373_Linear_Reference_Filter_Parameter,,TMDD_N26_Flag,FALSE
1071,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.3.1.4,Contents of the CCTV Inventory Request,Request Message,M,Yes,,TMDD_N26R531_Contents_of_the_CCTV_Inventory_Request_Supported,TRUE,TMDD_N26R531_Contents_of_the_CCTV_Inventory_Request_Parameter,,TMDD_N26_Flag,FALSE
1072,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.1.2.1,Contents of the Device Inventory Header,Response Message,M,Yes,,TMDD_N26R378_Contents_of_the_Device_Inventory_Header_Supported,TRUE,TMDD_N26R378_Contents_of_the_Device_Inventory_Header_Parameter,,TMDD_N26_Flag,FALSE
1073,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.1.2.1.1,Required Device Inventory Content,Response Message,M,Yes,,TMDD_N26R379_Required_Device_Inventory_Content_Supported,TRUE,TMDD_N26R379_Required_Device_Inventory_Content_Parameter,,TMDD_N26_Flag,FALSE
1074,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.1.2.1.2.1,Restrictions - Device Inventory,Response Message,O,Yes / No,,TMDD_N26R380_Restrictions___Device_Inventory_Supported,FALSE,TMDD_N26R380_Restrictions___Device_Inventory_Parameter,,TMDD_N26_Flag,FALSE
1075,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.1.2.1.2.2,Device Description,Response Message,O,Yes / No,,TMDD_N26R381_Device_Description_Supported,FALSE,TMDD_N26R381_Device_Description_Parameter,,TMDD_N26_Flag,FALSE
1076,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.1.2.1.2.3,Device Control Type,Response Message,O,Yes / No,,TMDD_N26R382_Device_Control_Type_Supported,FALSE,TMDD_N26R382_Device_Control_Type_Parameter,,TMDD_N26_Flag,FALSE
1077,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.1.2.1.2.4,Controller Description,Response Message,O,Yes / No,,TMDD_N26R383_Controller_Description_Supported,FALSE,TMDD_N26R383_Controller_Description_Parameter,,TMDD_N26_Flag,FALSE
1078,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.1.2.1.2.5,Roadway Network Identifier - Device Inventory,Response Message,O,Yes / No,,TMDD_N26R384_Roadway_Network_Identifier___Device_Inventory_Supported,FALSE,TMDD_N26R384_Roadway_Network_Identifier___Device_Inventory_Parameter,,TMDD_N26_Flag,FALSE
1079,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.1.2.1.2.6,Node Identifier - Device Inventory,Response Message,O,Yes / No,,TMDD_N26R385_Node_Identifier___Device_Inventory_Supported,FALSE,TMDD_N26R385_Node_Identifier___Device_Inventory_Parameter,,TMDD_N26_Flag,FALSE
1080,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.1.2.1.2.7,Node Name - Device Inventory,Response Message,O,Yes / No,,TMDD_N26R386_Node_Name___Device_Inventory_Supported,FALSE,TMDD_N26R386_Node_Name___Device_Inventory_Parameter,,TMDD_N26_Flag,FALSE
1081,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.1.2.1.2.8,Link Identifier - Device Inventory,Response Message,O,Yes / No,,TMDD_N26R387_Link_Identifier___Device_Inventory_Supported,FALSE,TMDD_N26R387_Link_Identifier___Device_Inventory_Parameter,,TMDD_N26_Flag,FALSE
1082,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.1.2.1.2.9,Link Name - Device Inventory,Response Message,O,Yes / No,,TMDD_N26R388_Link_Name___Device_Inventory_Supported,FALSE,TMDD_N26R388_Link_Name___Device_Inventory_Parameter,,TMDD_N26_Flag,FALSE
1083,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.1.2.1.2.10,Link Direction - Device Inventory,Response Message,O,Yes / No,,TMDD_N26R389_Link_Direction___Device_Inventory_Supported,FALSE,TMDD_N26R389_Link_Direction___Device_Inventory_Parameter,,TMDD_N26_Flag,FALSE
1084,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.1.2.1.2.11,Linear Reference - Device Inventory,Response Message,O,Yes / No,,TMDD_N26R390_Linear_Reference___Device_Inventory_Supported,FALSE,TMDD_N26R390_Linear_Reference___Device_Inventory_Parameter,,TMDD_N26_Flag,FALSE
1085,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.1.2.1.2.12,Linear Reference Version,Response Message,O,Yes / No,,TMDD_N26R391_Linear_Reference_Version_Supported,FALSE,TMDD_N26R391_Linear_Reference_Version_Parameter,,TMDD_N26_Flag,FALSE
1086,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.1.2.1.2.13,Route Designator - Device Inventory,Response Message,O,Yes / No,,TMDD_N26R392_Route_Designator___Device_Inventory_Supported,FALSE,TMDD_N26R392_Route_Designator___Device_Inventory_Parameter,,TMDD_N26_Flag,FALSE
1087,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.1.2.1.2.14,Device Uniform Resource Locator (URL) (DeviceURL),Response Message,O,Yes / No,,TMDD_N26R393_Device_Uniform_Resource_Locator__URL___DeviceURL__Supported,FALSE,TMDD_N26R393_Device_Uniform_Resource_Locator__URL___DeviceURL__Parameter,,TMDD_N26_Flag,FALSE
1088,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.1.2.1.2.15,Device URL Reference Medium,Response Message,DeviceURL:O,Yes / No / NA,,TMDD_N26R394_Device_URL_Reference_Medium_Supported,FALSE,TMDD_N26R394_Device_URL_Reference_Medium_Parameter,,TMDD_N26_Flag,FALSE
1089,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.1.2.1.2.16,Device Inventory Date and Time Change Information,Response Message,O,Yes / No,,TMDD_N26R395_Device_Inventory_Date_and_Time_Change_Information_Supported,FALSE,TMDD_N26R395_Device_Inventory_Date_and_Time_Change_Information_Parameter,,TMDD_N26_Flag,FALSE
1090,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.3.1.5,Contents of the CCTV Inventory Information,Response Message,M,Yes,,TMDD_N26R532_Contents_of_the_CCTV_Inventory_Information_Supported,TRUE,TMDD_N26R532_Contents_of_the_CCTV_Inventory_Information_Parameter,,TMDD_N26_Flag,FALSE
1091,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.3.1.5.1,Required CCTV Inventory Content,Response Message,M,Yes,,TMDD_N26R533_Required_CCTV_Inventory_Content_Supported,TRUE,TMDD_N26R533_Required_CCTV_Inventory_Content_Parameter,,TMDD_N26_Flag,FALSE
1092,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.3.1.5.2.1,Text Insertion - CCTV Inventory,Response Message,O,Yes / No,,TMDD_N26R534_Text_Insertion___CCTV_Inventory_Supported,FALSE,TMDD_N26R534_Text_Insertion___CCTV_Inventory_Parameter,,TMDD_N26_Flag,FALSE
1093,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.3.1.5.2.2,Camera Type,Response Message,O,Yes / No,,TMDD_N26R535_Camera_Type_Supported,FALSE,TMDD_N26R535_Camera_Type_Parameter,,TMDD_N26_Flag,FALSE
1094,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.3.1.5.2.3,Camera Pan Left Limit,Response Message,O,Yes / No,,TMDD_N26R536_Camera_Pan_Left_Limit_Supported,FALSE,TMDD_N26R536_Camera_Pan_Left_Limit_Parameter,,TMDD_N26_Flag,FALSE
1095,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.3.1.5.2.4,Camera Pan Right Limit,Response Message,O,Yes / No,,TMDD_N26R537_Camera_Pan_Right_Limit_Supported,FALSE,TMDD_N26R537_Camera_Pan_Right_Limit_Parameter,,TMDD_N26_Flag,FALSE
1096,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.3.1.5.2.5,Camera Tilt Up Limit,Response Message,O,Yes / No,,TMDD_N26R538_Camera_Tilt_Up_Limit_Supported,FALSE,TMDD_N26R538_Camera_Tilt_Up_Limit_Parameter,,TMDD_N26_Flag,FALSE
1097,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.3.1.5.2.6,Camera Tilt Down Limit,Response Message,O,Yes / No,,TMDD_N26R539_Camera_Tilt_Down_Limit_Supported,FALSE,TMDD_N26R539_Camera_Tilt_Down_Limit_Parameter,,TMDD_N26_Flag,FALSE
1098,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.3.1.5.2.7,Camera Zoom Limit,Response Message,O,Yes / No,,TMDD_N26R540_Camera_Zoom_Limit_Supported,FALSE,TMDD_N26R540_Camera_Zoom_Limit_Parameter,,TMDD_N26_Flag,FALSE
1099,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.3.1.5.2.8,Camera Focus Limit,Response Message,O,Yes / No,,TMDD_N26R541_Camera_Focus_Limit_Supported,FALSE,TMDD_N26R541_Camera_Focus_Limit_Parameter,,TMDD_N26_Flag,FALSE
1100,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.3.1.5.2.9,Camera Iris Limit,Response Message,O,Yes / No,,TMDD_N26R542_Camera_Iris_Limit_Supported,FALSE,TMDD_N26R542_Camera_Iris_Limit_Parameter,,TMDD_N26_Flag,FALSE
1101,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.5.3.1.5.2.10,Camera Environmental Features,Response Message,O,Yes / No,,TMDD_N26R543_Camera_Environmental_Features_Supported,FALSE,TMDD_N26R543_Camera_Environmental_Features_Parameter,,TMDD_N26_Flag,FALSE
1102,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.1.4.1,Contents of the Error Report,Error Report Message,M,Yes,,TMDD_N26R13_Contents_of_the_Error_Report_Supported,TRUE,TMDD_N26R13_Contents_of_the_Error_Report_Parameter,,TMDD_N26_Flag,FALSE
1103,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.1.4.1.1,Required Error Report Contents,Error Report Message,M,Yes,,TMDD_N26R14_Required_Error_Report_Contents_Supported,TRUE,TMDD_N26R14_Required_Error_Report_Contents_Parameter,,TMDD_N26_Flag,FALSE
1104,2.3.5.2.2,Need to Share Updated CCTV Device Inventory,Optional,Yes / No,3.3.1.4.1.2.1,Restrictions - Error Report,Error Report Message,O,Yes / No,,TMDD_N26R15_Restrictions___Error_Report_Supported,FALSE,TMDD_N26R15_Restrictions___Error_Report_Parameter,,TMDD_N26_Flag,FALSE
1105,2.3.5.2.3,Need to Share CCTV Device Status,Optional,Yes / No,3.3.5.3.2.1,Send CCTV Status Information Upon Request,Dialogs,M,Yes,The owner center shall respond within ___ (100 ms - 1 hour; Default = 1 minute) after receiving the request. See Section 3.4.2.,TMDD_N27R544_Send_CCTV_Status_Information_Upon_Request_Supported,TRUE,TMDD_N27R544_Send_CCTV_Status_Information_Upon_Request_Parameter,60000,TMDD_N27_Flag,FALSE
1106,2.3.5.2.3,Need to Share CCTV Device Status,Optional,Yes / No,3.3.5.3.2.2,Publish CCTV Status Information,Dialogs,Subscription:O,Yes / No / NA,The owner center shall begin sending the updated response message within ___ (100 ms - 24 hours; Default = 1 minute) after the information is updated in the owner center. See Section 3.4.1.,TMDD_N27R545_Publish_CCTV_Status_Information_Supported,FALSE,TMDD_N27R545_Publish_CCTV_Status_Information_Parameter,90000,TMDD_N27_Flag,FALSE
1107,2.3.5.2.3,Need to Share CCTV Device Status,Optional,Yes / No,3.3.5.3.2.3,Subscribe to CCTV Status Information,Dialogs,Subscription:O,Yes / No / NA,,TMDD_N27R546_Subscribe_to_CCTV_Status_Information_Supported,FALSE,TMDD_N27R546_Subscribe_to_CCTV_Status_Information_Parameter,60000,TMDD_N27_Flag,FALSE
1108,2.3.5.2.3,Need to Share CCTV Device Status,Optional,Yes / No,3.3.5.1.1.1,Contents of Device Information Request,Request Message,M,Yes,,TMDD_N27R364_Contents_of_Device_Information_Request_Supported,TRUE,TMDD_N27R364_Contents_of_Device_Information_Request_Parameter,,TMDD_N27_Flag,FALSE
1109,2.3.5.2.3,Need to Share CCTV Device Status,Optional,Yes / No,3.3.5.1.1.1.1,Required Device Information Request Content,Request Message,M,Yes,,TMDD_N27R365_Required_Device_Information_Request_Content_Supported,TRUE,TMDD_N27R365_Required_Device_Information_Request_Content_Parameter,,TMDD_N27_Flag,FALSE
1110,2.3.5.2.3,Need to Share CCTV Device Status,Optional,Yes / No,3.3.5.1.1.1.2.1,Authentication - Device Information (DeviceAuth),Request Message,O,Yes / No,,TMDD_N27R366_Authentication___Device_Information__DeviceAuth__Supported,FALSE,TMDD_N27R366_Authentication___Device_Information__DeviceAuth__Parameter,,TMDD_N27_Flag,FALSE
1111,2.3.5.2.3,Need to Share CCTV Device Status,Optional,Yes / No,3.3.5.1.1.1.2.1.1,Operator Identifier - Device Information,Request Message,DeviceAuth:O,Yes / No / NA,,TMDD_N27R367_Operator_Identifier___Device_Information_Supported,FALSE,TMDD_N27R367_Operator_Identifier___Device_Information_Parameter,,TMDD_N27_Flag,FALSE
1112,2.3.5.2.3,Need to Share CCTV Device Status,Optional,Yes / No,3.3.5.1.1.1.2.2,External Center Organization - Device Information,Request Message,O,Yes / No,,TMDD_N27R368_External_Center_Organization___Device_Information_Supported,FALSE,TMDD_N27R368_External_Center_Organization___Device_Information_Parameter,,TMDD_N27_Flag,FALSE
1113,2.3.5.2.3,Need to Share CCTV Device Status,Optional,Yes / No,3.3.5.1.1.1.3.1,Device Identifier Filter,Request Message,O,Yes / No,,TMDD_N27R369_Device_Identifier_Filter_Supported,FALSE,TMDD_N27R369_Device_Identifier_Filter_Parameter,,TMDD_N27_Flag,FALSE
1114,2.3.5.2.3,Need to Share CCTV Device Status,Optional,Yes / No,3.3.5.1.1.1.3.2,Roadway Network Identifier Filter,Request Message,O,Yes / No,,TMDD_N27R370_Roadway_Network_Identifier_Filter_Supported,FALSE,TMDD_N27R370_Roadway_Network_Identifier_Filter_Parameter,,TMDD_N27_Flag,FALSE
1115,2.3.5.2.3,Need to Share CCTV Device Status,Optional,Yes / No,3.3.5.1.1.1.3.3,Link Identifier Filter,Request Message,O,Yes / No,,TMDD_N27R371_Link_Identifier_Filter_Supported,FALSE,TMDD_N27R371_Link_Identifier_Filter_Parameter,,TMDD_N27_Flag,FALSE
1116,2.3.5.2.3,Need to Share CCTV Device Status,Optional,Yes / No,3.3.5.1.1.1.3.4,Route Designator Filter,Request Message,O,Yes / No,,TMDD_N27R372_Route_Designator_Filter_Supported,FALSE,TMDD_N27R372_Route_Designator_Filter_Parameter,,TMDD_N27_Flag,FALSE
1117,2.3.5.2.3,Need to Share CCTV Device Status,Optional,Yes / No,3.3.5.1.1.1.3.5,Linear Reference Filter,Request Message,O,Yes / No,,TMDD_N27R373_Linear_Reference_Filter_Supported,FALSE,TMDD_N27R373_Linear_Reference_Filter_Parameter,,TMDD_N27_Flag,FALSE
1118,2.3.5.2.3,Need to Share CCTV Device Status,Optional,Yes / No,3.3.5.3.2.4,Contents of the CCTV Status Request,Request Message,M,Yes,,TMDD_N27R547_Contents_of_the_CCTV_Status_Request_Supported,TRUE,TMDD_N27R547_Contents_of_the_CCTV_Status_Request_Parameter,,TMDD_N27_Flag,FALSE
1119,2.3.5.2.3,Need to Share CCTV Device Status,Optional,Yes / No,3.3.5.1.3.1,Contents of the Device Status Header,Response Message,M,Yes,,TMDD_N27R397_Contents_of_the_Device_Status_Header_Supported,TRUE,TMDD_N27R397_Contents_of_the_Device_Status_Header_Parameter,,TMDD_N27_Flag,FALSE
1120,2.3.5.2.3,Need to Share CCTV Device Status,Optional,Yes / No,3.3.5.1.3.1.1,Required Device Status Header Content,Response Message,M,Yes,,TMDD_N27R398_Required_Device_Status_Header_Content_Supported,TRUE,TMDD_N27R398_Required_Device_Status_Header_Content_Parameter,,TMDD_N27_Flag,FALSE
1121,2.3.5.2.3,Need to Share CCTV Device Status,Optional,Yes / No,3.3.5.1.3.1.2.1,Restrictions - Device Status,Response Message,O,Yes / No,,TMDD_N27R399_Restrictions___Device_Status_Supported,FALSE,TMDD_N27R399_Restrictions___Device_Status_Parameter,,TMDD_N27_Flag,FALSE
1122,2.3.5.2.3,Need to Share CCTV Device Status,Optional,Yes / No,3.3.5.1.3.1.2.2,Unique Identifier of the Controlling Center,Response Message,O,Yes / No,,TMDD_N27R400_Unique_Identifier_of_the_Controlling_Center_Supported,FALSE,TMDD_N27R400_Unique_Identifier_of_the_Controlling_Center_Parameter,,TMDD_N27_Flag,FALSE
1123,2.3.5.2.3,Need to Share CCTV Device Status,Optional,Yes / No,3.3.5.1.3.1.2.3,Device Communications Status,Response Message,O,Yes / No,,TMDD_N27R401_Device_Communications_Status_Supported,FALSE,TMDD_N27R401_Device_Communications_Status_Parameter,,TMDD_N27_Flag,FALSE
1124,2.3.5.2.3,Need to Share CCTV Device Status,Optional,Yes / No,3.3.5.1.3.1.2.4,Operator Identifier - Device Status,Response Message,O,Yes / No,,TMDD_N27R402_Operator_Identifier___Device_Status_Supported,FALSE,TMDD_N27R402_Operator_Identifier___Device_Status_Parameter,,TMDD_N27_Flag,FALSE
1125,2.3.5.2.3,Need to Share CCTV Device Status,Optional,Yes / No,3.3.5.1.3.1.2.5,Event Identifier - Device Status,Response Message,O,Yes / No,,TMDD_N27R403_Event_Identifier___Device_Status_Supported,FALSE,TMDD_N27R403_Event_Identifier___Device_Status_Parameter,,TMDD_N27_Flag,FALSE
1126,2.3.5.2.3,Need to Share CCTV Device Status,Optional,Yes / No,3.3.5.1.3.1.2.6,Event Response Plan - Device Status,Response Message,O,Yes / No,,TMDD_N27R404_Event_Response_Plan___Device_Status_Supported,FALSE,TMDD_N27R404_Event_Response_Plan___Device_Status_Parameter,,TMDD_N27_Flag,FALSE
1127,2.3.5.2.3,Need to Share CCTV Device Status,Optional,Yes / No,3.3.5.1.3.1.2.7,Device Status Date and Time Change Information,Response Message,O,Yes / No,,TMDD_N27R405_Device_Status_Date_and_Time_Change_Information_Supported,FALSE,TMDD_N27R405_Device_Status_Date_and_Time_Change_Information_Parameter,,TMDD_N27_Flag,FALSE
1128,2.3.5.2.3,Need to Share CCTV Device Status,Optional,Yes / No,3.3.5.3.2.5,Contents of the CCTV Status Information,Response Message,M,Yes,,TMDD_N27R548_Contents_of_the_CCTV_Status_Information_Supported,TRUE,TMDD_N27R548_Contents_of_the_CCTV_Status_Information_Parameter,,TMDD_N27_Flag,FALSE
1129,2.3.5.2.3,Need to Share CCTV Device Status,Optional,Yes / No,3.3.5.3.2.5.1,Required CCTV Status Content,Response Message,M,Yes,,TMDD_N27R549_Required_CCTV_Status_Content_Supported,TRUE,TMDD_N27R549_Required_CCTV_Status_Content_Parameter,,TMDD_N27_Flag,FALSE
