Name,ScriptFile,DataFile,Description,Type
TCS-23-dlDetectorDataRequest-OC-InValid-2,TPS-23-dlDetectorDataRequest-OC.xml,TCS-23-dlDetectorDataRequest-OC-InValid-2.data,This test case is used to verify the SUTs support of the dlDetectorDataRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.1.6 [Need for Detector Data Sharing]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 2 (center does not support this type message).,EC
TCS-23-dlDetectorDataRequest-OC-InValid-3,TPS-23-dlDetectorDataRequest-OC.xml,TCS-23-dlDetectorDataRequest-OC-InValid-3.data,This test case is used to verify the SUTs support of the dlDetectorDataRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.1.6 [Need for Detector Data Sharing]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 3 (missing information prevents processing message).,EC
TCS-23-dlDetectorDataRequest-OC-InValid-4,TPS-23-dlDetectorDataRequest-OC.xml,TCS-23-dlDetectorDataRequest-OC-InValid-4.data,This test case is used to verify the SUTs support of the dlDetectorDataRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.1.6 [Need for Detector Data Sharing]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 4 (message is not well formed or cannot be parsed).,EC
TCS-23-dlDetectorDataRequest-OC-InValid-5,TPS-23-dlDetectorDataRequest-OC.xml,TCS-23-dlDetectorDataRequest-OC-InValid-5.data,This test case is used to verify the SUTs support of the dlDetectorDataRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.1.6 [Need for Detector Data Sharing]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 5 (out of range values).,EC
TCS-23-dlDetectorDataRequest-OC-InValid-6,TPS-23-dlDetectorDataRequest-OC.xml,TCS-23-dlDetectorDataRequest-OC-InValid-6.data,This test case is used to verify the SUTs support of the dlDetectorDataRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.1.6 [Need for Detector Data Sharing]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 6 (permission not granted for request).,EC
TCS-23-dlDetectorDataRequest-OC-InValid-7,TPS-23-dlDetectorDataRequest-OC.xml,TCS-23-dlDetectorDataRequest-OC-InValid-7.data,This test case is used to verify the SUTs support of the dlDetectorDataRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.1.6 [Need for Detector Data Sharing]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 7 (authentication not recognized).,EC
TCS-23-dlDetectorDataRequest-OC-InValid-8,TPS-23-dlDetectorDataRequest-OC.xml,TCS-23-dlDetectorDataRequest-OC-InValid-8.data,This test case is used to verify the SUTs support of the dlDetectorDataRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.1.6 [Need for Detector Data Sharing]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 8 (no valid data available).,EC
TCS-23-dlDetectorDataRequest-EC-Valid,TPS-23-dlDetectorDataRequest-EC.xml,TCS-23-dlDetectorDataRequest-EC-Valid.data,This test case is used to verify the SUTs support of the dlDetectorDataRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.1.6 [Need for Detector Data Sharing]. This Test Case tests for a valid response result.,OC
TCS-23-dlDetectorDataRequest-EC-InValid-1,TPS-23-dlDetectorDataRequest-EC.xml,TCS-23-dlDetectorDataRequest-EC-InValid-1.data,This test case is used to verify the SUTs support of the dlDetectorDataRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.1.6 [Need for Detector Data Sharing]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 1 (unknown processing error).,OC
TCS-23-dlDetectorDataRequest-EC-InValid-2,TPS-23-dlDetectorDataRequest-EC.xml,TCS-23-dlDetectorDataRequest-EC-InValid-2.data,This test case is used to verify the SUTs support of the dlDetectorDataRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.1.6 [Need for Detector Data Sharing]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 2 (center does not support this type message).,OC
TCS-23-dlDetectorDataRequest-EC-InValid-3,TPS-23-dlDetectorDataRequest-EC.xml,TCS-23-dlDetectorDataRequest-EC-InValid-3.data,This test case is used to verify the SUTs support of the dlDetectorDataRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.1.6 [Need for Detector Data Sharing]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 3 (missing information prevents processing message).,OC
TCS-23-dlDetectorDataRequest-EC-InValid-4,TPS-23-dlDetectorDataRequest-EC.xml,TCS-23-dlDetectorDataRequest-EC-InValid-4.data,This test case is used to verify the SUTs support of the dlDetectorDataRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.1.6 [Need for Detector Data Sharing]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 4 (message is not well formed or cannot be parsed).,OC
TCS-23-dlDetectorDataRequest-EC-InValid-5,TPS-23-dlDetectorDataRequest-EC.xml,TCS-23-dlDetectorDataRequest-EC-InValid-5.data,This test case is used to verify the SUTs support of the dlDetectorDataRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.1.6 [Need for Detector Data Sharing]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 5 (out of range values).,OC
TCS-23-dlDetectorDataRequest-EC-InValid-6,TPS-23-dlDetectorDataRequest-EC.xml,TCS-23-dlDetectorDataRequest-EC-InValid-6.data,This test case is used to verify the SUTs support of the dlDetectorDataRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.1.6 [Need for Detector Data Sharing]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 6 (permission not granted for request).,OC
TCS-23-dlDetectorDataRequest-EC-InValid-7,TPS-23-dlDetectorDataRequest-EC.xml,TCS-23-dlDetectorDataRequest-EC-InValid-7.data,This test case is used to verify the SUTs support of the dlDetectorDataRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.1.6 [Need for Detector Data Sharing]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 7 (authentication not recognized).,OC
TCS-23-dlDetectorDataRequest-EC-InValid-8,TPS-23-dlDetectorDataRequest-EC.xml,TCS-23-dlDetectorDataRequest-EC-InValid-8.data,This test case is used to verify the SUTs support of the dlDetectorDataRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.1.6 [Need for Detector Data Sharing]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 8 (no valid data available).,OC
TCS-23-dlDetectorDataSubscription-OC-Valid,TPS-23-dlDetectorDataSubscription-OC.xml,TCS-23-dlDetectorDataSubscription-OC-Valid.data,This test case is used to verify the SUTs support of the dlDetectorDataSubscription dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.1.6 [Need for Detector Data Sharing]. This Test Case tests for a valid response result.,EC
