ID,UN ID,User Need,NeedConformance,NeedSupport,Requirement ID,Requirement,Conformance,Support,Other Requirements,ReqFlag,ReqFlagValue,OtherReqParameter,OtherRequirementValues,NeedFlag,NeedFlagValue
702,2.3.4.3,Need to Share Link Data,Optional,Yes/No,3.3.4.3.2.5.2.28,Link Average Speed,O,Yes / No,,TMDD_N16R308_Link_Average_Speed_Supported,False,TMDD_N16R308_Link_Average_Speed_Parameter,,TMDD_N16_Flag,False
703,2.3.4.3,Need to Share Link Data,Optional,Yes/No,3.3.4.3.2.5.2.29,Link Estimated Speed,O,Yes / No,,TMDD_N16R309_Link_Estimated_Speed_Supported,False,TMDD_N16R309_Link_Estimated_Speed_Parameter,,TMDD_N16_Flag,False
704,2.3.4.3,Need to Share Link Data,Optional,Yes/No,3.3.4.3.2.5.2.30,Link Speed Limit - Link Status,O,Yes / No,,TMDD_N16R310_Link_Speed_Limit___Link_Status_Supported,False,TMDD_N16R310_Link_Speed_Limit___Link_Status_Parameter,,TMDD_N16_Flag,False
705,2.3.4.3,Need to Share Link Data,Optional,Yes/No,3.3.4.3.2.5.2.31,Link Current Advisory Speed,O,Yes / No,,TMDD_N16R311_Link_Current_Advisory_Speed_Supported,False,TMDD_N16R311_Link_Current_Advisory_Speed_Parameter,,TMDD_N16_Flag,False
706,2.3.4.3,Need to Share Link Data,Optional,Yes/No,3.3.4.3.2.5.2.32,Link Truck Speed Limit - Link Status,O,Yes / No,,TMDD_N16R312_Link_Truck_Speed_Limit___Link_Status_Supported,False,TMDD_N16R312_Link_Truck_Speed_Limit___Link_Status_Parameter,,TMDD_N16_Flag,False
707,2.3.4.3,Need to Share Link Data,Optional,Yes/No,3.3.4.3.2.5.2.33,Speed Limit Units - Link Status,O,Yes / No,,TMDD_N16R313_Speed_Limit_Units___Link_Status_Supported,False,TMDD_N16R313_Speed_Limit_Units___Link_Status_Parameter,,TMDD_N16_Flag,False
708,2.3.4.3,Need to Share Link Data,Optional,Yes/No,3.3.4.3.2.5.2.34,Link Density,O,Yes / No,,TMDD_N16R314_Link_Density_Supported,False,TMDD_N16R314_Link_Density_Parameter,,TMDD_N16_Flag,False
709,2.3.4.3,Need to Share Link Data,Optional,Yes/No,3.3.4.3.2.5.2.35,Link Occupancy,O,Yes / No,,TMDD_N16R315_Link_Occupancy_Supported,False,TMDD_N16R315_Link_Occupancy_Parameter,,TMDD_N16_Flag,False
710,2.3.4.3,Need to Share Link Data,Optional,Yes/No,3.3.4.3.2.5.2.36,Link Volume,O,Yes / No,,TMDD_N16R316_Link_Volume_Supported,False,TMDD_N16R316_Link_Volume_Parameter,,TMDD_N16_Flag,False
711,2.3.4.3,Need to Share Link Data,Optional,Yes/No,3.3.4.3.2.5.2.37,Event Description Time - Link Status,O,Yes / No,,TMDD_N16R317_Event_Description_Time___Link_Status_Supported,False,TMDD_N16R317_Event_Description_Time___Link_Status_Parameter,,TMDD_N16_Flag,False
712,2.3.4.3,Need to Share Link Data,Optional,Yes/No,3.3.4.3.2.5.2.38,Link Status Date and Time Change Information,O,Yes / No,,TMDD_N16R318_Link_Status_Date_and_Time_Change_Information_Supported,False,TMDD_N16R318_Link_Status_Date_and_Time_Change_Information_Parameter,,TMDD_N16_Flag,False
713,2.3.4.3,Need to Share Link Data,Optional,Yes/No,3.3.1.4.1,Contents of the Error Report,M,Yes,,TMDD_N16R12_Contents_of_the_Error_Report_Supported,True,TMDD_N16R12_Contents_of_the_Error_Report_Parameter,,TMDD_N16_Flag,False
714,2.3.4.3,Need to Share Link Data,Optional,Yes/No,3.3.1.4.1.1,Required Error Report Contents,M,Yes,,TMDD_N16R13_Required_Error_Report_Contents_Supported,True,TMDD_N16R13_Required_Error_Report_Contents_Parameter,,TMDD_N16_Flag,False
715,2.3.4.3,Need to Share Link Data,Optional,Yes/No,3.3.1.4.1.2.1,Restrictions - Error Report,O,Yes / No,,TMDD_N16R14_Restrictions___Error_Report_Supported,False,TMDD_N16R14_Restrictions___Error_Report_Parameter,,TMDD_N16_Flag,False
716,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.4.2.1,Send Route Status Information Upon Request,M,Yes,The owner center shall respond within ___ (100 ms - 1 hour; Default = 1 minute) after receiving the request.,TMDD_N17R334_Send_Route_Status_Information_Upon_Request_Supported,True,TMDD_N17R334_Send_Route_Status_Information_Upon_Request_Parameter,60000,TMDD_N17_Flag,False
717,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.4.2.2,Publish Route Status Information,Subscription:O,Yes / No / NA,The owner center shall begin sending the updated response message within ___ (100 ms - 24 hours; Default = 15 minutes) after the information is updated in the owner center.,TMDD_N17R335_Publish_Route_Status_Information_Supported,False,TMDD_N17R335_Publish_Route_Status_Information_Parameter,900000,TMDD_N17_Flag,False
718,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.4.2.3,Subscribe to Route Status Information,Subscription:O,Yes / No / NA,,TMDD_N17R336_Subscribe_to_Route_Status_Information_Supported,False,TMDD_N17R336_Subscribe_to_Route_Status_Information_Parameter,,TMDD_N17_Flag,False
719,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.1.1,Contents of the Traffic Network Information Request,M,Yes,,TMDD_N17R219_Contents_of_the_Traffic_Network_Information_Request_Supported,True,TMDD_N17R219_Contents_of_the_Traffic_Network_Information_Request_Parameter,,TMDD_N17_Flag,False
720,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.1.1.1,Required Traffic Network Information Request Content,M,Yes,,TMDD_N17R220_Required_Traffic_Network_Information_Request_Content_Supported,True,TMDD_N17R220_Required_Traffic_Network_Information_Request_Content_Parameter,,TMDD_N17_Flag,False
721,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.1.1.2.1,Authentication - Network (AuthNetwork),O,Yes / No,,TMDD_N17R221_Authentication___Network__AuthNetwork__Supported,False,TMDD_N17R221_Authentication___Network__AuthNetwork__Parameter,,TMDD_N17_Flag,False
722,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.1.1.2.1.1,Operator Identifier - Network,AuthNetwork:O,Yes / No / NA,,TMDD_N17R222_Operator_Identifier___Network_Supported,False,TMDD_N17R222_Operator_Identifier___Network_Parameter,,TMDD_N17_Flag,False
723,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.1.1.2.2,Roadway Network Identifier,O,Yes / No,,TMDD_N17R223_Roadway_Network_Identifier_Supported,False,TMDD_N17R223_Roadway_Network_Identifier_Parameter,,TMDD_N17_Flag,False
724,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.1.1.2.3,Traffic Network Identifier,O,Yes / No,,TMDD_N17R224_Traffic_Network_Identifier_Supported,False,TMDD_N17R224_Traffic_Network_Identifier_Parameter,,TMDD_N17_Flag,False
725,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.4.2.4,Contents of the Route Status Request,M,Yes,,TMDD_N17R337_Contents_of_the_Route_Status_Request_Supported,True,TMDD_N17R337_Contents_of_the_Route_Status_Request_Parameter,,TMDD_N17_Flag,False
726,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.4.2.5,Contents of the Route Status Information,M,Yes,,TMDD_N17R338_Contents_of_the_Route_Status_Information_Supported,True,TMDD_N17R338_Contents_of_the_Route_Status_Information_Parameter,,TMDD_N17_Flag,False
727,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.4.2.5.1,Required Route Status Information Content,M,Yes,,TMDD_N17R339_Required_Route_Status_Information_Content_Supported,True,TMDD_N17R339_Required_Route_Status_Information_Content_Parameter,,TMDD_N17_Flag,False
728,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.4.2.5.2.1,Restrictions - Route Status,O,Yes / No,,TMDD_N17R340_Restrictions___Route_Status_Supported,False,TMDD_N17R340_Restrictions___Route_Status_Parameter,,TMDD_N17_Flag,False
729,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.4.2.5.2.2,Route Name - Route Status,O,Yes / No,,TMDD_N17R341_Route_Name___Route_Status_Supported,False,TMDD_N17R341_Route_Name___Route_Status_Parameter,,TMDD_N17_Flag,False
730,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.4.2.5.2.3,Route Detour Status Flag,O,Yes / No,,TMDD_N17R342_Route_Detour_Status_Flag_Supported,False,TMDD_N17R342_Route_Detour_Status_Flag_Parameter,,TMDD_N17_Flag,False
731,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.4.2.5.2.4,Route Surface Conditions,O,Yes / No,,TMDD_N17R343_Route_Surface_Conditions_Supported,False,TMDD_N17R343_Route_Surface_Conditions_Parameter,,TMDD_N17_Flag,False
732,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.4.2.5.2.5,Route Existing Capacity,O,Yes / No,,TMDD_N17R344_Route_Existing_Capacity_Supported,False,TMDD_N17R344_Route_Existing_Capacity_Parameter,,TMDD_N17_Flag,False
733,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.4.2.5.2.6,Route Level of Service,O,Yes / No,,TMDD_N17R345_Route_Level_of_Service_Supported,False,TMDD_N17R345_Route_Level_of_Service_Parameter,,TMDD_N17_Flag,False
734,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.4.2.5.2.7,Route Saturation,O,Yes / No,,TMDD_N17R346_Route_Saturation_Supported,False,TMDD_N17R346_Route_Saturation_Parameter,,TMDD_N17_Flag,False
735,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.4.2.5.2.8,Route Data Stored Type,O,Yes / No,,TMDD_N17R347_Route_Data_Stored_Type_Supported,False,TMDD_N17R347_Route_Data_Stored_Type_Parameter,,TMDD_N17_Flag,False
736,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.4.2.5.2.9,Route Traffic Algorithm Data Type,O,Yes / No,,TMDD_N17R348_Route_Traffic_Algorithm_Data_Type_Supported,False,TMDD_N17R348_Route_Traffic_Algorithm_Data_Type_Parameter,,TMDD_N17_Flag,False
737,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.4.2.5.2.10,Route Delay Time,O,Yes / No,,TMDD_N17R349_Route_Delay_Time_Supported,False,TMDD_N17R349_Route_Delay_Time_Parameter,,TMDD_N17_Flag,False
738,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.4.2.5.2.11,Route Delay Time - Alternate Route,O,Yes / No,,TMDD_N17R350_Route_Delay_Time___Alternate_Route_Supported,False,TMDD_N17R350_Route_Delay_Time___Alternate_Route_Parameter,,TMDD_N17_Flag,False
739,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.4.2.5.2.12,Route Headway,O,Yes / No,,TMDD_N17R351_Route_Headway_Supported,False,TMDD_N17R351_Route_Headway_Parameter,,TMDD_N17_Flag,False
740,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.4.2.5.2.13,Route Travel Time,O,Yes / No,,TMDD_N17R352_Route_Travel_Time_Supported,False,TMDD_N17R352_Route_Travel_Time_Parameter,,TMDD_N17_Flag,False
741,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.4.2.5.2.14,Route Travel Time Increase,O,Yes / No,,TMDD_N17R353_Route_Travel_Time_Increase_Supported,False,TMDD_N17R353_Route_Travel_Time_Increase_Parameter,,TMDD_N17_Flag,False
742,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.4.2.5.2.15,Route Volume,O,Yes / No,,TMDD_N17R354_Route_Volume_Supported,False,TMDD_N17R354_Route_Volume_Parameter,,TMDD_N17_Flag,False
743,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.4.2.5.2.16,Route Average Speed,O,Yes / No,,TMDD_N17R355_Route_Average_Speed_Supported,False,TMDD_N17R355_Route_Average_Speed_Parameter,,TMDD_N17_Flag,False
744,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.4.2.5.2.17,Route Density,O,Yes / No,,TMDD_N17R356_Route_Density_Supported,False,TMDD_N17R356_Route_Density_Parameter,,TMDD_N17_Flag,False
745,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.4.2.5.2.18,Route Occupancy,O,Yes / No,,TMDD_N17R357_Route_Occupancy_Supported,False,TMDD_N17R357_Route_Occupancy_Parameter,,TMDD_N17_Flag,False
746,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.4.2.5.2.19,Route Current Advisory Speed,O,Yes / No,,TMDD_N17R358_Route_Current_Advisory_Speed_Supported,False,TMDD_N17R358_Route_Current_Advisory_Speed_Parameter,,TMDD_N17_Flag,False
747,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.4.2.5.2.20,Speed Limit Units - Route Status,O,Yes / No,,TMDD_N17R359_Speed_Limit_Units___Route_Status_Supported,False,TMDD_N17R359_Speed_Limit_Units___Route_Status_Parameter,,TMDD_N17_Flag,False
748,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.4.2.5.2.21,Event Description Time - Route Status,O,Yes / No,,TMDD_N17R360_Event_Description_Time___Route_Status_Supported,False,TMDD_N17R360_Event_Description_Time___Route_Status_Parameter,,TMDD_N17_Flag,False
749,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.4.4.2.5.2.22,Route Status Date and Time Change Information,O,Yes / No,,TMDD_N17R361_Route_Status_Date_and_Time_Change_Information_Supported,False,TMDD_N17R361_Route_Status_Date_and_Time_Change_Information_Parameter,,TMDD_N17_Flag,False
750,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.1.4.1,Contents of the Error Report,M,Yes,,TMDD_N17R12_Contents_of_the_Error_Report_Supported,True,TMDD_N17R12_Contents_of_the_Error_Report_Parameter,,TMDD_N17_Flag,False
751,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.1.4.1.1,Required Error Report Contents,M,Yes,,TMDD_N17R13_Required_Error_Report_Contents_Supported,True,TMDD_N17R13_Required_Error_Report_Contents_Parameter,,TMDD_N17_Flag,False
752,2.3.4.4,Need to Share Route Data,Optional,Yes/No,3.3.1.4.1.2.1,Restrictions - Error Report,O,Yes / No,,TMDD_N17R14_Restrictions___Error_Report_Supported,False,TMDD_N17R14_Restrictions___Error_Report_Parameter,,TMDD_N17_Flag,False
753,2.3.5.1.1,Need to Share Detector Inventory,Optional,Yes/No,3.3.5.2.1.1,Send Detector Inventory Information Upon Request,M,Yes,The owner center shall respond within ___ (100 ms - 1 hour; Default = 1 minute) after receiving the request.,TMDD_N18R441_Send_Detector_Inventory_Information_Upon_Request_Supported,True,TMDD_N18R441_Send_Detector_Inventory_Information_Upon_Request_Parameter,60000,TMDD_N18_Flag,False
754,2.3.5.1.1,Need to Share Detector Inventory,Optional,Yes/No,3.3.5.2.1.2,Publish Detector Inventory Information,Subscription:O,Yes / No / NA,The owner center shall begin sending the updated response message within ___ (100 ms - 24 hours; Default = 15 minutes) after the information is updated in the owner center.,TMDD_N18R442_Publish_Detector_Inventory_Information_Supported,False,TMDD_N18R442_Publish_Detector_Inventory_Information_Parameter,900000,TMDD_N18_Flag,False
755,2.3.5.1.1,Need to Share Detector Inventory,Optional,Yes/No,3.3.5.2.1.3,Subscribe to Detector Inventory Information,Subscription:O,Yes / No / NA,,TMDD_N18R443_Subscribe_to_Detector_Inventory_Information_Supported,False,TMDD_N18R443_Subscribe_to_Detector_Inventory_Information_Parameter,,TMDD_N18_Flag,False
756,2.3.5.1.1,Need to Share Detector Inventory,Optional,Yes/No,3.3.5.1.1.1,Contents of Device Information Request,M,Yes,,TMDD_N18R362_Contents_of_Device_Information_Request_Supported,True,TMDD_N18R362_Contents_of_Device_Information_Request_Parameter,,TMDD_N18_Flag,False
757,2.3.5.1.1,Need to Share Detector Inventory,Optional,Yes/No,3.3.5.1.1.1.1,Required Device Information Request Content,M,Yes,,TMDD_N18R363_Required_Device_Information_Request_Content_Supported,True,TMDD_N18R363_Required_Device_Information_Request_Content_Parameter,,TMDD_N18_Flag,False
758,2.3.5.1.1,Need to Share Detector Inventory,Optional,Yes/No,3.3.5.1.1.1.2.1,Authentication - Device Information (DeviceAuth),O,Yes / No,,TMDD_N18R364_Authentication___Device_Information__DeviceAuth__Supported,False,TMDD_N18R364_Authentication___Device_Information__DeviceAuth__Parameter,,TMDD_N18_Flag,False
759,2.3.5.1.1,Need to Share Detector Inventory,Optional,Yes/No,3.3.5.1.1.1.2.1.1,Operator Identifier - Device Information,DeviceAuth:O,Yes / No / NA,,TMDD_N18R365_Operator_Identifier___Device_Information_Supported,False,TMDD_N18R365_Operator_Identifier___Device_Information_Parameter,,TMDD_N18_Flag,False
760,2.3.5.1.1,Need to Share Detector Inventory,Optional,Yes/No,3.3.5.1.1.1.2.2,External Center Organization - Device Information,O,Yes / No,,TMDD_N18R366_External_Center_Organization___Device_Information_Supported,False,TMDD_N18R366_External_Center_Organization___Device_Information_Parameter,,TMDD_N18_Flag,False
761,2.3.5.1.1,Need to Share Detector Inventory,Optional,Yes/No,3.3.5.1.1.1.3.1,Device Identifier Filter,O,Yes / No,,TMDD_N18R367_Device_Identifier_Filter_Supported,False,TMDD_N18R367_Device_Identifier_Filter_Parameter,,TMDD_N18_Flag,False
762,2.3.5.1.1,Need to Share Detector Inventory,Optional,Yes/No,3.3.5.1.1.1.3.2,Roadway Network Identifier Filter,O,Yes / No,,TMDD_N18R368_Roadway_Network_Identifier_Filter_Supported,False,TMDD_N18R368_Roadway_Network_Identifier_Filter_Parameter,,TMDD_N18_Flag,False
763,2.3.5.1.1,Need to Share Detector Inventory,Optional,Yes/No,3.3.5.1.1.1.3.3,Link Identifier Filter,O,Yes / No,,TMDD_N18R369_Link_Identifier_Filter_Supported,False,TMDD_N18R369_Link_Identifier_Filter_Parameter,,TMDD_N18_Flag,False
764,2.3.5.1.1,Need to Share Detector Inventory,Optional,Yes/No,3.3.5.1.1.1.3.4,Route Designator Filter,O,Yes / No,,TMDD_N18R370_Route_Designator_Filter_Supported,False,TMDD_N18R370_Route_Designator_Filter_Parameter,,TMDD_N18_Flag,False
765,2.3.5.1.1,Need to Share Detector Inventory,Optional,Yes/No,3.3.5.1.1.1.3.5,Linear Reference Filter,O,Yes / No,,TMDD_N18R371_Linear_Reference_Filter_Supported,False,TMDD_N18R371_Linear_Reference_Filter_Parameter,,TMDD_N18_Flag,False
766,2.3.5.1.1,Need to Share Detector Inventory,Optional,Yes/No,3.3.5.2.1.4,Contents of the Detector Inventory Request,M,Yes,,TMDD_N18R444_Contents_of_the_Detector_Inventory_Request_Supported,True,TMDD_N18R444_Contents_of_the_Detector_Inventory_Request_Parameter,,TMDD_N18_Flag,False
767,2.3.5.1.1,Need to Share Detector Inventory,Optional,Yes/No,3.3.5.1.2.1,Contents of the Device Inventory Header,M,Yes,,TMDD_N18R374_Contents_of_the_Device_Inventory_Header_Supported,True,TMDD_N18R374_Contents_of_the_Device_Inventory_Header_Parameter,,TMDD_N18_Flag,False
768,2.3.5.1.1,Need to Share Detector Inventory,Optional,Yes/No,3.3.5.1.2.1.1,Required Device Inventory Content,M,Yes,,TMDD_N18R375_Required_Device_Inventory_Content_Supported,True,TMDD_N18R375_Required_Device_Inventory_Content_Parameter,,TMDD_N18_Flag,False
769,2.3.5.1.1,Need to Share Detector Inventory,Optional,Yes/No,3.3.5.1.2.1.2.1,Restrictions - Device Inventory,O,Yes / No,,TMDD_N18R376_Restrictions___Device_Inventory_Supported,False,TMDD_N18R376_Restrictions___Device_Inventory_Parameter,,TMDD_N18_Flag,False
770,2.3.5.1.1,Need to Share Detector Inventory,Optional,Yes/No,3.3.5.1.2.1.2.2,Device Description,O,Yes / No,,TMDD_N18R377_Device_Description_Supported,False,TMDD_N18R377_Device_Description_Parameter,,TMDD_N18_Flag,False
771,2.3.5.1.1,Need to Share Detector Inventory,Optional,Yes/No,3.3.5.1.2.1.2.3,Device Control Type,O,Yes / No,,TMDD_N18R378_Device_Control_Type_Supported,False,TMDD_N18R378_Device_Control_Type_Parameter,,TMDD_N18_Flag,False
772,2.3.5.1.1,Need to Share Detector Inventory,Optional,Yes/No,3.3.5.1.2.1.2.4,Controller Description,O,Yes / No,,TMDD_N18R379_Controller_Description_Supported,False,TMDD_N18R379_Controller_Description_Parameter,,TMDD_N18_Flag,False
773,2.3.5.1.1,Need to Share Detector Inventory,Optional,Yes/No,3.3.5.1.2.1.2.5,Roadway Network Identifier - Device Inventory,O,Yes / No,,TMDD_N18R380_Roadway_Network_Identifier___Device_Inventory_Supported,False,TMDD_N18R380_Roadway_Network_Identifier___Device_Inventory_Parameter,,TMDD_N18_Flag,False
774,2.3.5.1.1,Need to Share Detector Inventory,Optional,Yes/No,3.3.5.1.2.1.2.6,Node Identifier - Device Inventory,O,Yes / No,,TMDD_N18R381_Node_Identifier___Device_Inventory_Supported,False,TMDD_N18R381_Node_Identifier___Device_Inventory_Parameter,,TMDD_N18_Flag,False
775,2.3.5.1.1,Need to Share Detector Inventory,Optional,Yes/No,3.3.5.1.2.1.2.7,Node Name - Device Inventory,O,Yes / No,,TMDD_N18R382_Node_Name___Device_Inventory_Supported,False,TMDD_N18R382_Node_Name___Device_Inventory_Parameter,,TMDD_N18_Flag,False
776,2.3.5.1.1,Need to Share Detector Inventory,Optional,Yes/No,3.3.5.1.2.1.2.8,Link Identifier - Device Inventory,O,Yes / No,,TMDD_N18R383_Link_Identifier___Device_Inventory_Supported,False,TMDD_N18R383_Link_Identifier___Device_Inventory_Parameter,,TMDD_N18_Flag,False
777,2.3.5.1.1,Need to Share Detector Inventory,Optional,Yes/No,3.3.5.1.2.1.2.9,Link Name - Device Inventory,O,Yes / No,,TMDD_N18R384_Link_Name___Device_Inventory_Supported,False,TMDD_N18R384_Link_Name___Device_Inventory_Parameter,,TMDD_N18_Flag,False
778,2.3.5.1.1,Need to Share Detector Inventory,Optional,Yes/No,3.3.5.1.2.1.2.10,Link Direction - Device Inventory,O,Yes / No,,TMDD_N18R385_Link_Direction___Device_Inventory_Supported,False,TMDD_N18R385_Link_Direction___Device_Inventory_Parameter,,TMDD_N18_Flag,False
779,2.3.5.1.1,Need to Share Detector Inventory,Optional,Yes/No,3.3.5.1.2.1.2.11,Linear Reference - Device Inventory,O,Yes / No,,TMDD_N18R386_Linear_Reference___Device_Inventory_Supported,False,TMDD_N18R386_Linear_Reference___Device_Inventory_Parameter,,TMDD_N18_Flag,False
780,2.3.5.1.1,Need to Share Detector Inventory,Optional,Yes/No,3.3.5.1.2.1.2.12,Linear Reference Version,O,Yes / No,,TMDD_N18R387_Linear_Reference_Version_Supported,False,TMDD_N18R387_Linear_Reference_Version_Parameter,,TMDD_N18_Flag,False
